part_id,stock_level,cost_price,entry_date
SP-378,294,64.66,2024-01-27
SP-440,28,133.88,2024-01-05
SP-453,25,372.61,2024-10-19
SP-200,220,271.26,2024-09-19
SP-476,229,44.71,2025-01-24
SP-189,229,328.92,2024-04-04
SP-376,460,223.59,2024-11-25
SP-313,364,401.69,2024-05-15
SP-112,133,326.24,2024-03-20
SP-392,172,66.85,2025-01-06
SP-297,42,8.0,2025-01-21
SP-246,73,411.99,2024-08-22
SP-234,66,43.84,2024-03-08
SP-409,0,288.16,2025-01-21
SP-488,411,184.0,2024-12-26
SP-441,134,69.47,2024-07-31
SP-221,229,227.1,2025-06-27
SP-449,450,262.0,2024-07-14
SP-166,301,424.92,2024-08-06
SP-294,279,353.92,2024-10-30
SP-160,350,387.56,2024-07-31
SP-221,229,410.83,2024-09-17
SP-351,202,82.37,2024-12-24
SP-229,436,105.0,2024-03-10
SP-232,5,339.0,2024-03-29
SP-441,0,258.28,2025-02-12
SP-329,412,340.39,2024-04-21
SP-463,105,417.15,2025-02-06
SP-462,82,207.76,2025-04-08
SP-500,71,76.02,2025-04-02
SP-422,175,53.64,2025-02-16
SP-466,5,384.84,2024-05-21
SP-223,448,262.0,2025-05-08
SP-270,0,173.58,2024-08-25
SP-471,229,386.07,2024-03-12
SP-445,129,285.8,2025-03-17
SP-264,5,394.47,2025-02-11
SP-452,229,233.0,2025-05-31
SP-166,477,293.72,2025-06-30
SP-461,183,314.89,2025-06-21
SP-403,300,57.0,2024-05-02
SP-258,347,127.36,2024-05-05
SP-366,460,420.69,2025-04-12
SP-198,356,172.0,2025-06-17
SP-167,110,250.1,2025-05-17
SP-470,48,52.63,2024-12-07
SP-303,420,25.1,2025-05-21
SP-184,5,308.2,2024-01-08
SP-479,5,229.53,2024-09-15
SP-330,229,216.7,2024-05-01
SP-324,388,367.35,2025-06-22
SP-315,204,194.81,2024-05-18
SP-243,78,102.82,2024-08-23
SP-249,5,198.74,2024-11-17
SP-194,229,322.2,2024-10-29
SP-242,229,14.84,2025-05-01
SP-367,330,433.52,2024-02-14
SP-489,412,436.24,2025-04-27
SP-137,124,197.64,2024-07-15
SP-292,229,59.84,2024-11-25
SP-220,215,349.62,2025-07-04
SP-470,90,178.28,2025-03-08
SP-432,32,441.02,2025-04-19
SP-399,228,448.0,2024-01-25
SP-355,467,99.43,2024-05-17
SP-490,162,429.53,2024-09-23
SP-280,451,305.04,2025-02-23
SP-473,466,83.44,2024-04-21
SP-279,153,380.93,2024-10-19
SP-471,229,425.71,2025-04-09
SP-328,0,325.91,2024-03-08
SP-166,229,173.58,2024-05-06
SP-498,229,265.74,2024-08-21
SP-286,247,398.04,2024-11-15
SP-207,250,84.91,2024-02-15
SP-456,83,212.74,2025-02-14
SP-446,277,302.59,2025-07-25
SP-234,5,263.63,2024-09-08
SP-408,422,384.23,2024-10-17
SP-352,11,336.0,2025-05-29
SP-327,444,436.18,2024-10-17
SP-213,289,198.47,2024-10-18
SP-146,128,291.19,2025-06-24
SP-448,383,180.8,2024-01-21
SP-475,98,225.65,2025-06-10
SP-262,5,246.64,2025-05-01
SP-336,279,107.02,2024-04-10
SP-122,5,290.0,2025-03-02
SP-285,207,347.63,2024-04-19
SP-244,174,448.0,2025-03-24
SP-440,229,113.0,2024-03-14
SP-370,69,285.0,2024-01-10
SP-444,448,282.74,2025-04-08
SP-158,467,332.95,2024-03-17
SP-216,53,221.28,2024-11-11
SP-217,229,280.67,2025-01-13
SP-312,475,290.32,2025-04-25
SP-416,139,265.83,2025-05-28
SP-142,79,129.61,2024-04-29
SP-320,229,39.67,2024-02-13
SP-393,499,125.34,2024-07-16
SP-442,180,232.73,2024-07-25
SP-234,404,186.76,2024-11-18
SP-209,10,412.85,2024-02-10
SP-307,59,446.61,2025-05-14
SP-304,214,377.97,2025-07-25
SP-165,229,125.0,2024-11-26
SP-167,239,109.75,2024-12-09
SP-335,49,107.18,2024-04-30
SP-349,229,302.0,2024-12-11
SP-381,25,386.0,2024-11-25
SP-387,78,18.0,2025-07-29
SP-358,229,428.65,2025-03-17
SP-491,246,278.67,2025-06-27
SP-465,226,126.09,2024-01-07
SP-153,229,424.06,2024-04-22
SP-156,257,324.95,2025-05-10
SP-349,229,283.2,2025-07-01
SP-216,394,54.67,2024-09-20
SP-156,180,379.56,2024-02-22
SP-111,55,229.12,2024-08-28
SP-407,229,437.09,2025-02-07
SP-235,436,363.33,2025-03-22
SP-187,391,40.74,2024-08-31
SP-391,5,210.0,2025-02-22
SP-174,160,200.86,2024-01-24
SP-112,184,325.12,2024-12-13
SP-315,30,154.0,2025-07-24
SP-438,229,309.45,2025-03-06
SP-356,279,283.8,2025-07-05
SP-109,464,221.0,2025-01-21
SP-256,8,232.28,2024-10-08
SP-343,229,26.24,2024-02-25
SP-423,5,141.25,2025-04-19
SP-214,211,311.35,2025-06-18
SP-345,51,377.89,2025-04-21
SP-356,221,298.65,2025-07-26
SP-193,229,69.86,2025-07-13
SP-493,37,210.36,2024-07-31
SP-111,180,350.37,2024-10-20
SP-400,229,256.07,2025-02-17
SP-158,5,170.07,2024-08-13
SP-231,229,252.74,2025-05-05
SP-262,229,438.0,2025-04-28
SP-472,229,441.0,2024-08-20
SP-471,460,257.0,2024-05-04
SP-342,340,37.42,2025-06-24
SP-422,20,124.47,2024-09-21
SP-218,279,338.0,2025-02-04
SP-227,243,88.04,2024-09-29
SP-214,361,310.01,2024-06-17
SP-448,91,112.02,2024-04-18
SP-348,483,252.69,2024-06-03
SP-358,229,238.71,2025-05-29
SP-241,427,197.28,2025-02-24
SP-280,169,286.51,2024-01-23
SP-342,76,430.32,2024-02-22
SP-470,5,383.0,2025-04-24
SP-313,229,258.12,2024-06-24
SP-277,302,187.71,2024-03-10
SP-486,229,57.74,2024-02-08
SP-208,435,245.57,2024-02-24
SP-381,310,98.79,2024-08-09
SP-374,268,236.97,2024-06-06
SP-247,198,293.69,2024-06-06
SP-431,387,138.08,2024-05-16
SP-118,5,230.0,2025-05-28
SP-109,259,282.79,2024-07-21
SP-258,240,18.13,2025-04-18
SP-286,346,420.01,2024-05-31
SP-228,246,15.0,2025-03-18
SP-456,229,70.76,2024-01-16
SP-369,5,283.61,2024-01-09
SP-445,25,236.1,2025-01-22
SP-204,16,400.08,2024-02-29
SP-345,320,219.78,2024-04-02
SP-433,250,44.59,2024-10-29
SP-404,229,49.64,2024-03-16
SP-208,174,88.3,2025-07-11
SP-102,0,87.96,2025-06-14
SP-313,203,373.25,2024-05-05
SP-247,229,139.59,2025-06-22
SP-131,461,149.54,2024-01-27
SP-418,54,407.55,2025-03-10
SP-358,219,57.68,2024-08-12
SP-350,407,137.8,2024-09-30
SP-417,435,66.06,2024-03-07
SP-324,401,407.51,2024-04-30
SP-192,158,200.1,2024-10-16
SP-221,329,38.0,2025-03-07
SP-491,0,239.17,2024-05-11
SP-251,209,162.0,2024-09-16
SP-181,24,42.43,2024-05-12
SP-244,407,207.0,2024-03-20
SP-439,85,157.0,2024-12-26
SP-450,245,229.0,2024-01-22
SP-118,5,74.12,2025-04-02
SP-279,178,180.0,2024-05-28
SP-477,473,44.54,2025-02-13
SP-246,363,310.0,2024-06-19
SP-407,480,240.47,2024-04-14
SP-192,39,437.65,2025-06-13
SP-464,20,366.49,2024-09-27
SP-161,316,25.0,2024-10-31
SP-348,229,275.74,2024-05-30
SP-337,44,151.39,2024-12-05
SP-220,460,190.99,2024-01-09
SP-120,257,212.29,2024-03-06
SP-233,0,111.9,2025-03-08
SP-384,143,340.0,2024-07-06
SP-496,50,62.67,2025-05-17
SP-195,342,96.9,2024-12-15
SP-320,195,387.0,2024-09-30
SP-327,413,293.39,2024-03-10
SP-199,380,56.71,2024-08-13
SP-160,127,419.07,2025-05-03
SP-403,5,123.81,2024-01-28
SP-243,81,348.91,2025-05-27
SP-128,5,217.82,2024-07-30
SP-466,205,300.1,2024-03-13
SP-150,312,234.0,2024-05-05
SP-328,0,153.29,2024-07-16
SP-218,229,365.0,2025-01-27
SP-307,229,255.59,2024-01-25
SP-263,0,187.85,2024-04-30
SP-429,5,334.09,2024-10-05
SP-372,22,71.33,2025-02-27
SP-492,499,286.48,2025-03-21
SP-323,5,119.0,2024-03-29
SP-267,5,293.74,2024-10-04
SP-369,456,309.09,2024-07-24
SP-471,421,27.18,2024-12-24
SP-191,476,448.18,2024-06-08
SP-407,231,417.39,2024-05-29
SP-264,212,259.55,2024-06-11
SP-152,238,94.08,2024-02-16
SP-415,500,346.57,2025-05-29
SP-165,5,259.3,2024-07-03
SP-366,454,441.62,2024-11-21
SP-407,433,344.11,2024-05-15
SP-323,0,449.7,2024-03-01
SP-184,320,222.37,2024-01-23
SP-476,396,153.0,2024-09-09
SP-156,56,169.64,2025-05-29
SP-109,229,53.58,2024-08-17
SP-435,229,70.65,2024-07-04
SP-357,96,431.0,2025-06-26
SP-249,229,428.77,2024-02-10
SP-342,0,287.06,2025-05-27
SP-229,422,138.21,2024-10-12
SP-315,0,305.63,2024-12-03
SP-384,124,269.25,2025-01-25
SP-468,17,22.01,2025-07-20
SP-383,137,201.0,2024-08-28
SP-226,432,432.62,2024-11-30
SP-317,84,380.0,2025-06-15
SP-158,257,220.36,2024-09-09
SP-487,5,41.96,2024-09-08
SP-483,229,253.73,2024-07-17
SP-124,5,362.2,2025-07-12
SP-440,308,390.97,2025-05-30
SP-333,114,172.0,2025-03-30
SP-340,189,302.66,2024-05-08
SP-233,81,40.86,2024-06-22
SP-441,314,227.38,2024-11-10
SP-270,320,114.32,2024-03-06
SP-483,428,179.97,2024-10-14
SP-326,126,330.99,2025-01-14
SP-253,467,409.0,2024-09-22
SP-201,424,49.32,2025-05-03
SP-496,5,145.42,2024-11-28
SP-491,182,211.59,2025-01-20
SP-187,484,141.91,2025-01-23
SP-165,55,214.53,2024-01-07
SP-214,430,33.46,2025-06-16
SP-404,182,307.07,2024-09-02
SP-134,5,344.32,2025-05-07
SP-440,86,94.28,2024-01-20
SP-153,314,223.73,2025-06-25
SP-481,91,93.55,2024-05-11
SP-340,248,130.12,2025-03-04
SP-201,229,140.05,2024-02-01
SP-494,341,293.54,2024-10-30
SP-184,5,103.45,2024-02-20
SP-466,250,56.85,2024-03-13
SP-271,33,202.0,2024-05-06
SP-332,21,321.0,2024-10-29
SP-125,418,63.0,2024-05-30
SP-187,325,42.54,2024-11-13
SP-141,117,414.19,2024-07-31
SP-194,5,363.54,2024-05-04
SP-231,5,191.09,2024-07-03
SP-324,5,31.59,2024-06-30
SP-298,0,44.98,2024-02-20
SP-453,0,89.3,2024-01-14
SP-439,110,46.88,2024-09-15
SP-334,229,416.96,2025-06-24
SP-170,487,242.79,2024-01-08
SP-253,176,271.85,2024-11-01
SP-169,5,422.41,2024-03-24
SP-197,229,423.91,2025-01-04
SP-271,379,100.89,2024-05-11
SP-224,99,378.12,2025-02-13
SP-345,229,435.0,2024-05-08
SP-194,5,185.77,2024-02-01
SP-312,125,90.3,2024-01-24
SP-136,63,57.88,2024-05-04
SP-234,388,176.78,2025-03-21
SP-302,232,276.0,2024-12-10
SP-388,229,30.0,2025-07-12
SP-117,229,300.18,2024-03-24
SP-203,0,98.71,2024-11-25
SP-215,0,169.93,2024-09-05
SP-273,37,199.23,2024-12-01
SP-370,305,278.0,2025-06-09
SP-246,478,162.0,2025-07-24
SP-413,99,413.78,2024-02-05
SP-384,148,280.41,2025-03-11
SP-392,5,250.15,2024-10-14
SP-429,169,244.91,2025-04-06
SP-135,5,388.28,2024-01-13
SP-240,5,309.36,2025-03-01
SP-340,5,395.41,2025-03-09
SP-377,0,299.34,2024-04-25
SP-395,372,252.0,2024-06-14
SP-352,448,201.0,2025-02-20
SP-207,366,313.68,2024-06-12
SP-434,28,395.0,2024-11-29
SP-215,5,131.72,2024-07-15
SP-287,121,200.6,2024-09-09
SP-480,397,292.69,2024-12-28
SP-343,424,19.48,2024-01-25
SP-229,428,173.77,2024-05-18
SP-437,121,96.55,2025-02-09
SP-404,476,65.74,2025-07-24
SP-439,83,231.13,2025-03-02
SP-293,395,92.9,2025-01-19
SP-213,118,125.0,2025-04-11
SP-111,272,196.0,2024-04-14
SP-310,229,99.0,2024-08-21
SP-226,229,98.79,2025-06-17
SP-357,277,249.63,2024-08-07
SP-405,266,410.0,2025-07-26
SP-120,5,164.15,2024-08-20
SP-238,50,349.0,2024-05-30
SP-286,158,58.37,2025-05-19
SP-448,229,333.09,2024-09-19
SP-355,438,233.49,2024-08-13
SP-349,119,355.0,2024-11-10
SP-210,496,293.47,2024-10-04
SP-199,229,336.84,2024-07-10
SP-467,8,148.0,2024-06-10
SP-203,229,6.0,2025-02-04
SP-177,14,411.95,2024-12-04
SP-166,85,399.86,2025-03-04
SP-229,393,435.17,2024-04-10
SP-164,35,238.64,2025-02-01
SP-140,341,15.23,2024-05-10
SP-103,229,172.38,2024-05-10
SP-270,5,291.33,2024-01-12
SP-178,18,278.59,2025-03-26
SP-133,54,33.94,2025-05-03
SP-325,284,54.46,2025-07-31
SP-362,229,108.72,2024-02-05
SP-456,229,154.7,2024-09-07
SP-302,0,277.85,2025-02-22
SP-214,364,277.46,2025-01-24
SP-352,11,176.85,2024-06-14
SP-176,32,297.11,2025-07-21
SP-248,372,235.84,2025-03-12
SP-338,229,129.19,2025-01-19
SP-133,16,446.0,2024-03-31
SP-193,356,240.0,2025-01-27
SP-147,0,378.4,2024-05-05
SP-236,493,189.0,2025-02-07
SP-172,204,221.0,2024-01-08
SP-103,229,249.36,2024-02-18
SP-114,95,49.0,2024-07-14
SP-377,5,81.3,2025-05-29
SP-219,23,41.8,2024-10-30
SP-326,5,115.19,2024-10-25
SP-155,394,430.0,2024-06-17
SP-254,5,113.0,2024-09-16
SP-385,431,231.07,2024-08-08
SP-377,5,141.1,2025-01-14
SP-273,68,76.5,2024-02-07
SP-389,442,309.15,2025-03-03
SP-491,225,147.36,2025-03-10
SP-313,369,144.18,2024-10-15
SP-289,275,116.58,2024-05-22
SP-494,256,120.84,2024-01-21
SP-265,363,394.53,2025-07-29
SP-120,107,89.0,2024-02-05
SP-327,5,337.24,2024-03-23
SP-147,0,165.56,2025-01-31
SP-263,201,330.97,2024-02-19
SP-419,74,329.91,2024-09-13
SP-264,396,58.06,2025-05-27
SP-301,229,292.55,2024-09-13
SP-232,35,150.27,2024-07-06
SP-143,0,395.74,2024-09-10
SP-101,235,392.59,2024-05-17
SP-264,229,38.22,2024-05-17
SP-243,370,323.0,2024-03-18
SP-408,271,411.0,2025-02-06
SP-437,149,360.34,2025-07-08
SP-334,442,145.47,2024-07-11
SP-266,474,205.37,2024-07-29
SP-155,73,234.03,2024-05-28
SP-263,436,343.02,2024-01-16
SP-338,181,49.09,2024-05-13
SP-479,290,93.84,2024-02-05
SP-479,0,221.54,2024-07-19
SP-499,439,273.91,2024-05-06
SP-170,62,363.59,2024-10-25
SP-182,59,313.0,2024-06-29
SP-390,416,296.78,2024-02-24
SP-407,206,353.9,2024-03-15
SP-414,5,344.23,2024-07-04
SP-328,229,401.94,2024-10-05
SP-309,167,123.56,2025-01-04
SP-263,303,408.0,2025-06-11
SP-142,5,421.19,2024-05-28
SP-238,26,431.1,2025-03-05
SP-369,0,240.39,2024-07-22
SP-151,5,162.46,2024-01-19
SP-223,0,234.76,2024-09-03
SP-275,268,412.63,2025-05-02
SP-451,138,155.0,2024-02-16
SP-374,283,123.73,2025-02-06
SP-265,229,38.29,2025-07-25
SP-384,226,138.2,2024-07-06
SP-449,420,371.18,2024-01-23
SP-301,323,23.49,2024-10-02
SP-279,229,336.67,2025-01-14
SP-133,285,145.57,2024-08-09
SP-161,463,99.81,2025-04-22
SP-400,323,38.23,2024-11-12
SP-347,180,175.38,2024-03-22
SP-261,19,408.36,2024-12-07
SP-343,229,372.22,2025-07-25
SP-178,307,260.02,2024-03-23
SP-364,229,104.32,2025-04-25
SP-342,224,445.5,2024-11-17
SP-130,0,99.23,2024-03-30
SP-107,490,92.0,2024-03-03
SP-334,5,394.11,2024-12-06
SP-163,456,357.13,2024-08-28
SP-239,102,187.71,2025-05-18
SP-117,179,98.41,2024-12-28
SP-394,42,356.13,2024-05-05
SP-320,486,419.19,2024-05-19
SP-428,311,252.44,2024-07-20
SP-377,313,371.74,2024-10-03
SP-384,0,288.29,2025-05-05
SP-215,393,207.0,2025-03-07
SP-183,5,280.73,2025-02-17
SP-478,303,212.57,2025-04-22
SP-405,229,266.95,2025-02-16
SP-280,103,42.57,2025-06-10
SP-394,0,91.98,2024-04-16
SP-478,5,222.93,2024-06-19
SP-362,464,328.35,2025-07-05
SP-463,265,362.22,2024-01-05
SP-427,410,101.72,2024-12-12
SP-171,5,261.79,2024-02-29
SP-434,391,33.4,2024-03-03
SP-223,190,48.13,2025-06-22
SP-313,428,252.0,2025-05-10
SP-320,229,129.13,2025-07-10
SP-228,229,440.53,2025-06-12
SP-130,229,56.02,2025-04-28
SP-423,229,97.06,2024-01-24
SP-473,229,84.66,2024-01-24
SP-399,357,364.4,2024-06-24
SP-377,0,387.0,2024-04-11
SP-138,241,289.08,2025-05-26
SP-295,188,97.99,2024-02-01
SP-230,5,397.23,2025-02-01
SP-200,0,407.06,2025-04-14
SP-354,87,227.0,2024-09-10
SP-407,396,382.54,2024-04-16
SP-143,350,164.15,2024-01-23
SP-127,0,258.46,2024-06-18
SP-164,337,347.69,2024-07-28
SP-474,474,14.49,2024-02-09
SP-467,372,63.91,2025-07-06
SP-104,201,444.37,2024-09-13
SP-471,191,91.01,2024-06-06
SP-492,416,200.34,2024-06-19
SP-475,386,255.17,2024-01-13
SP-168,461,354.05,2024-12-14
SP-250,229,349.28,2025-07-16
SP-111,97,25.78,2024-11-29
SP-439,121,148.54,2024-03-24
SP-247,128,434.43,2024-06-25
SP-324,261,259.75,2025-06-18
SP-498,158,395.55,2025-04-12
SP-147,177,202.0,2025-03-14
SP-376,0,142.42,2024-05-22
SP-322,54,198.15,2024-11-12
SP-447,229,41.7,2025-04-02
SP-288,229,249.0,2024-01-24
SP-178,268,274.01,2024-11-18
SP-289,5,357.08,2024-08-12
SP-230,436,281.24,2024-10-21
SP-336,229,225.52,2025-06-03
SP-287,378,230.83,2025-06-16
SP-126,5,236.17,2024-01-18
SP-156,472,93.0,2024-08-16
SP-194,5,350.0,2025-07-10
SP-275,173,414.0,2024-08-27
SP-363,229,414.19,2024-03-29
SP-374,185,77.84,2024-10-19
SP-244,5,72.59,2024-08-07
SP-278,346,38.44,2025-04-30
SP-247,116,394.24,2024-06-30
SP-392,164,49.75,2024-09-13
SP-138,412,121.0,2024-11-17
SP-200,96,178.2,2024-09-30
SP-177,208,231.0,2024-07-26
SP-468,219,161.0,2024-09-17
SP-227,499,57.11,2025-07-24
SP-283,229,277.15,2024-05-11
SP-107,5,9.3,2024-11-20
SP-222,70,367.45,2025-02-16
SP-194,5,405.2,2024-11-30
SP-125,58,322.24,2024-01-09
SP-335,198,43.0,2025-07-12
SP-121,463,104.16,2025-07-06
SP-237,457,37.98,2024-11-01
SP-371,192,167.37,2024-03-20
SP-441,229,176.36,2024-08-05
SP-124,357,192.0,2025-05-23
SP-232,92,157.86,2024-05-28
SP-313,132,438.93,2024-09-26
SP-387,229,52.45,2024-10-03
SP-250,117,106.81,2025-03-15
SP-129,137,376.01,2025-03-14
SP-473,83,426.0,2024-03-24
SP-116,471,67.0,2025-04-27
SP-446,331,111.27,2024-05-03
SP-310,452,263.0,2024-10-07
SP-392,413,86.0,2024-05-10
SP-480,205,316.07,2025-03-27
SP-478,155,179.42,2025-03-29
SP-424,384,414.61,2024-08-28
SP-458,415,9.41,2024-07-03
SP-261,424,247.74,2024-01-26
SP-488,186,64.56,2024-04-29
SP-101,112,92.91,2025-05-01
SP-291,0,258.4,2024-06-28
SP-297,437,274.67,2024-07-20
SP-484,228,56.4,2025-05-07
SP-316,432,18.75,2024-09-02
SP-479,78,441.9,2024-05-20
SP-401,166,360.42,2024-08-14
SP-313,486,144.69,2025-03-08
SP-253,5,379.9,2024-06-20
SP-430,294,409.59,2024-04-07
SP-192,155,352.0,2024-09-19
SP-289,290,317.61,2025-06-12
SP-174,72,117.0,2024-07-24
SP-250,480,353.65,2024-08-14
SP-131,154,62.0,2024-01-31
SP-473,323,146.81,2024-07-14
SP-133,36,207.52,2024-04-07
SP-141,452,129.29,2025-06-29
SP-413,475,192.83,2024-11-16
SP-331,79,304.63,2024-10-16
SP-214,165,120.06,2024-05-20
SP-233,12,98.19,2024-03-15
SP-115,171,89.0,2025-05-14
SP-465,360,199.25,2025-05-14
SP-487,41,434.92,2024-04-23
SP-426,454,101.25,2025-06-05
SP-484,5,288.48,2024-08-17
SP-328,464,212.29,2024-07-31
SP-178,229,325.61,2025-03-11
SP-500,449,208.0,2025-04-26
SP-305,39,190.93,2024-12-23
SP-436,0,247.0,2025-05-25
SP-342,150,248.24,2025-07-27
SP-161,229,312.33,2025-05-24
SP-179,242,49.71,2024-08-06
SP-448,409,424.17,2025-05-05
SP-367,5,137.0,2025-06-28
SP-467,96,327.87,2025-07-31
SP-136,11,297.03,2025-04-02
SP-331,229,398.45,2025-07-31
SP-297,322,404.85,2025-07-18
SP-380,314,356.95,2025-06-05
SP-120,5,391.0,2024-09-23
SP-394,5,135.34,2024-02-11
SP-181,456,421.01,2024-04-13
SP-481,0,385.46,2024-07-27
SP-160,0,225.89,2024-09-20
SP-469,0,352.15,2024-04-26
SP-301,0,29.91,2025-04-03
SP-258,497,355.77,2024-07-07
SP-345,183,239.01,2024-08-20
SP-334,301,65.52,2025-04-26
SP-479,248,359.37,2024-02-29
SP-170,13,362.13,2025-05-24
SP-108,5,166.63,2024-11-01
SP-202,355,8.0,2024-12-04
SP-130,456,182.0,2025-07-17
SP-200,164,445.05,2024-10-28
SP-239,118,206.84,2024-04-04
SP-111,441,36.15,2024-04-25
SP-402,229,237.0,2025-02-12
SP-498,251,160.0,2025-01-25
SP-248,0,28.22,2024-11-30
SP-152,87,55.89,2024-10-24
SP-184,172,221.0,2024-05-16
SP-496,242,31.13,2025-03-04
SP-191,148,336.0,2025-04-13
SP-316,90,72.56,2024-05-19
SP-303,257,185.35,2025-06-09
SP-120,211,191.66,2024-06-28
SP-344,394,281.3,2025-05-25
SP-183,229,235.16,2024-03-27
SP-136,165,287.22,2025-07-09
SP-184,229,390.04,2024-05-30
SP-174,163,242.13,2024-05-27
SP-238,496,168.66,2025-07-12
SP-323,0,441.0,2024-11-30
SP-426,329,440.05,2025-01-28
SP-123,229,405.53,2024-04-11
SP-126,251,14.5,2024-01-11
SP-121,415,244.82,2024-09-27
SP-468,141,129.06,2024-12-21
SP-463,377,141.0,2025-07-04
SP-419,146,375.0,2024-12-08
SP-141,185,121.88,2025-01-04
SP-433,369,146.0,2024-06-09
SP-263,426,130.97,2025-04-17
SP-257,10,260.68,2024-04-15
SP-296,450,48.01,2025-03-21
SP-146,229,312.31,2024-05-03
SP-409,229,305.0,2024-08-11
SP-410,102,388.48,2024-03-25
SP-474,0,176.41,2024-02-25
SP-173,471,168.49,2024-03-14
SP-354,83,328.0,2024-03-21
SP-469,215,319.24,2024-09-14
SP-413,0,321.08,2025-06-23
SP-128,5,429.0,2024-12-02
SP-204,371,98.68,2025-01-14
SP-355,5,75.88,2024-11-11
SP-389,379,362.32,2024-05-20
SP-323,261,163.36,2025-02-18
SP-242,235,9.0,2024-04-04
SP-362,214,262.97,2024-11-24
SP-437,130,96.05,2024-08-06
SP-171,229,17.56,2024-07-19
SP-470,52,349.0,2024-10-01
SP-404,466,78.36,2024-11-24
SP-274,416,315.27,2024-12-16
SP-450,229,192.55,2025-06-30
SP-385,73,144.58,2025-04-25
SP-495,199,319.43,2025-03-07
SP-407,472,96.0,2024-10-09
SP-277,378,449.0,2024-02-17
SP-244,291,400.03,2024-01-02
SP-232,229,423.11,2025-04-24
SP-463,229,416.29,2025-04-21
SP-229,470,293.0,2025-06-17
SP-330,151,165.8,2024-06-24
SP-152,483,325.56,2024-04-29
SP-229,5,219.0,2024-02-15
SP-350,388,445.0,2024-06-20
SP-202,229,123.98,2024-07-14
SP-122,0,262.82,2024-07-27
SP-199,210,246.06,2024-11-05
SP-251,5,130.82,2024-10-22
SP-493,479,425.52,2024-05-14
SP-387,354,152.74,2024-10-18
SP-427,183,357.42,2025-01-31
SP-342,5,250.2,2025-07-29
SP-165,5,242.34,2024-01-18
SP-361,304,78.64,2024-02-03
SP-181,315,304.31,2024-07-09
SP-267,52,39.34,2024-01-14
SP-185,5,200.56,2025-04-22
SP-353,297,336.69,2024-05-30
SP-237,128,437.0,2024-11-25
SP-392,159,192.63,2024-08-20
SP-184,236,357.52,2024-05-06
SP-482,234,420.25,2025-01-12
SP-457,151,194.64,2025-02-03
SP-132,0,64.43,2024-12-17
SP-467,229,231.47,2024-02-11
SP-377,243,195.94,2024-12-14
SP-428,132,36.77,2024-05-10
SP-372,292,384.72,2024-03-30
SP-307,229,333.42,2024-02-04
SP-428,5,158.21,2024-01-28
SP-273,318,415.04,2024-09-07
SP-156,489,47.86,2025-03-17
SP-240,0,160.73,2024-12-07
SP-439,128,140.09,2025-02-25
SP-362,0,72.0,2025-04-15
SP-232,491,227.82,2025-04-22
SP-388,419,341.02,2025-05-19
SP-445,237,332.84,2024-02-04
SP-161,276,392.7,2024-12-07
SP-390,305,79.01,2024-05-20
SP-148,404,278.55,2024-06-22
SP-288,55,69.58,2025-01-07
SP-250,0,151.0,2025-05-28
SP-409,171,255.16,2024-02-04
SP-298,241,353.78,2025-01-28
SP-300,229,291.93,2024-04-10
SP-421,229,388.13,2024-12-07
SP-286,5,371.79,2024-03-14
SP-194,369,220.03,2024-12-08
SP-242,374,120.31,2025-07-11
SP-326,69,417.08,2025-07-15
SP-402,444,202.94,2024-11-22
SP-269,351,46.24,2024-04-17
SP-294,440,13.44,2025-05-22
SP-467,268,102.14,2025-05-20
SP-209,29,326.83,2024-10-03
SP-365,496,336.29,2025-05-11
SP-284,319,98.47,2024-03-05
SP-176,411,447.44,2024-11-08
SP-450,145,354.77,2024-07-25
SP-472,5,281.93,2024-01-30
SP-336,92,265.95,2025-01-23
SP-140,298,433.39,2024-01-11
SP-305,339,157.0,2024-05-11
SP-352,116,260.54,2025-03-09
SP-422,5,286.44,2024-09-26
SP-297,279,253.0,2024-05-21
SP-357,5,371.48,2025-05-05
SP-153,229,68.64,2025-06-25
SP-384,0,305.25,2025-04-17
SP-460,430,388.0,2025-03-10
SP-201,0,238.33,2025-07-03
SP-362,42,246.78,2024-07-22
SP-144,25,132.42,2024-12-04
SP-110,431,232.38,2024-08-26
SP-280,5,175.91,2024-10-11
SP-108,202,56.55,2024-11-13
SP-467,206,64.37,2024-02-02
SP-181,92,139.0,2024-06-27
SP-493,229,349.99,2024-12-31
SP-481,263,394.08,2025-05-06
SP-481,242,149.63,2024-05-01
SP-438,229,371.75,2024-05-14
SP-250,82,312.3,2025-05-18
SP-301,337,229.25,2025-03-23
SP-155,83,348.18,2024-11-21
SP-359,185,411.74,2025-05-03
SP-450,469,192.92,2024-01-18
SP-187,322,421.52,2024-03-28
SP-240,229,447.23,2024-01-07
SP-478,229,183.48,2024-08-06
SP-176,191,24.78,2025-01-10
SP-347,229,61.23,2025-01-11
SP-408,229,160.92,2025-02-28
SP-368,0,137.7,2025-04-29
SP-332,0,7.14,2025-01-03
SP-192,229,290.3,2025-05-03
SP-262,229,283.0,2025-04-21
SP-382,248,23.19,2024-01-04
SP-399,229,183.0,2024-05-17
SP-323,232,80.27,2024-08-12
SP-357,236,23.33,2024-09-17
SP-388,344,301.29,2025-04-05
SP-311,254,432.28,2025-06-19
SP-313,0,396.96,2024-09-30
SP-235,130,110.84,2024-02-16
SP-444,229,440.0,2025-05-23
SP-267,216,75.81,2024-01-17
